example_concoct_bin_21.fasta	example_contig_61073
example_concoct_bin_16.fasta	example_contig_30554
example_concoct_bin_0.fasta	example_contig_40762
example_concoct_bin_6.fasta	example_contig_20461
example_concoct_bin_42.fasta	example_contig_71145
example_concoct_bin_13.fasta	example_contig_20464
example_concoct_bin_20.fasta	example_contig_30555
example_concoct_bin_13.fasta	example_contig_40772
example_concoct_bin_25.fasta	example_contig_20472
example_concoct_bin_49.fasta	example_contig_30558
example_concoct_bin_4.fasta	example_contig_161
example_concoct_bin_26.fasta	example_contig_20480
example_concoct_bin_4.fasta	example_contig_10288
example_concoct_bin_51.fasta	example_contig_30566
example_concoct_bin_42.fasta	example_contig_170
example_concoct_bin_19.fasta	example_contig_10292
example_concoct_bin_46.fasta	example_contig_50778
example_concoct_bin_32.fasta	example_contig_71146
example_concoct_bin_13.fasta	example_contig_191
example_concoct_bin_21.fasta	example_contig_10305
example_concoct_bin_13.fasta	example_contig_71151
example_concoct_bin_45.fasta	example_contig_50799
example_concoct_bin_42.fasta	example_contig_61075
example_concoct_bin_49.fasta	example_contig_50804
example_concoct_bin_20.fasta	example_contig_40774
example_concoct_bin_21.fasta	example_contig_50805
example_concoct_bin_39.fasta	example_contig_202
example_concoct_bin_20.fasta	example_contig_71156
example_concoct_bin_0.fasta	example_contig_71157
example_concoct_bin_46.fasta	example_contig_10310
example_concoct_bin_32.fasta	example_contig_20482
example_concoct_bin_50.fasta	example_contig_50813
example_concoct_bin_8.fasta	example_contig_61080
example_concoct_bin_45.fasta	example_contig_50819
example_concoct_bin_49.fasta	example_contig_71161
example_concoct_bin_46.fasta	example_contig_61087
example_concoct_bin_49.fasta	example_contig_40795
example_concoct_bin_49.fasta	example_contig_217
example_concoct_bin_32.fasta	example_contig_30604
example_concoct_bin_13.fasta	example_contig_50821
example_concoct_bin_50.fasta	example_contig_220
example_concoct_bin_37.fasta	example_contig_20503
example_concoct_bin_50.fasta	example_contig_71175
example_concoct_bin_48.fasta	example_contig_30607
example_concoct_bin_32.fasta	example_contig_10312
example_concoct_bin_13.fasta	example_contig_40802
example_concoct_bin_49.fasta	example_contig_71179
example_concoct_bin_16.fasta	example_contig_40807
example_concoct_bin_49.fasta	example_contig_234
example_concoct_bin_46.fasta	example_contig_50832
example_concoct_bin_19.fasta	example_contig_20522
example_concoct_bin_25.fasta	example_contig_10322
example_concoct_bin_1.fasta	example_contig_71181
example_concoct_bin_37.fasta	example_contig_20525
example_concoct_bin_20.fasta	example_contig_50833
example_concoct_bin_0.fasta	example_contig_241
example_concoct_bin_42.fasta	example_contig_61130
example_concoct_bin_49.fasta	example_contig_20531
example_concoct_bin_13.fasta	example_contig_10325
example_concoct_bin_46.fasta	example_contig_40814
example_concoct_bin_25.fasta	example_contig_249
example_concoct_bin_13.fasta	example_contig_61147
example_concoct_bin_20.fasta	example_contig_20540
example_concoct_bin_13.fasta	example_contig_50846
example_concoct_bin_42.fasta	example_contig_71184
example_concoct_bin_45.fasta	example_contig_50855
example_concoct_bin_48.fasta	example_contig_40829
example_concoct_bin_16.fasta	example_contig_20549
example_concoct_bin_48.fasta	example_contig_269
example_concoct_bin_13.fasta	example_contig_10355
example_concoct_bin_37.fasta	example_contig_50870
example_concoct_bin_20.fasta	example_contig_61165
example_concoct_bin_25.fasta	example_contig_71200
example_concoct_bin_35.fasta	example_contig_71201
example_concoct_bin_46.fasta	example_contig_61169
example_concoct_bin_13.fasta	example_contig_287
example_concoct_bin_50.fasta	example_contig_71212
example_concoct_bin_20.fasta	example_contig_50875
example_concoct_bin_49.fasta	example_contig_20586
example_concoct_bin_21.fasta	example_contig_50882
example_concoct_bin_4.fasta	example_contig_290
example_concoct_bin_49.fasta	example_contig_71220
example_concoct_bin_39.fasta	example_contig_20587
example_concoct_bin_37.fasta	example_contig_61196
example_concoct_bin_13.fasta	example_contig_71224
example_concoct_bin_1.fasta	example_contig_10388
example_concoct_bin_0.fasta	example_contig_20591
example_concoct_bin_0.fasta	example_contig_61208
example_concoct_bin_20.fasta	example_contig_291
example_concoct_bin_46.fasta	example_contig_10397
example_concoct_bin_13.fasta	example_contig_71249
example_concoct_bin_39.fasta	example_contig_40852
example_concoct_bin_13.fasta	example_contig_296
example_concoct_bin_13.fasta	example_contig_20608
example_concoct_bin_4.fasta	example_contig_30654
example_concoct_bin_13.fasta	example_contig_10403
example_concoct_bin_49.fasta	example_contig_71253
example_concoct_bin_46.fasta	example_contig_309
example_concoct_bin_46.fasta	example_contig_50898
example_concoct_bin_1.fasta	example_contig_40861
example_concoct_bin_13.fasta	example_contig_71259
example_concoct_bin_21.fasta	example_contig_40867
example_concoct_bin_25.fasta	example_contig_50903
example_concoct_bin_39.fasta	example_contig_71260
example_concoct_bin_13.fasta	example_contig_30668
example_concoct_bin_20.fasta	example_contig_40872
example_concoct_bin_20.fasta	example_contig_20612
example_concoct_bin_50.fasta	example_contig_30675
example_concoct_bin_49.fasta	example_contig_40879
example_concoct_bin_46.fasta	example_contig_50912
example_concoct_bin_46.fasta	example_contig_61251
example_concoct_bin_20.fasta	example_contig_50916
example_concoct_bin_20.fasta	example_contig_10419
example_concoct_bin_49.fasta	example_contig_40880
example_concoct_bin_49.fasta	example_contig_323
example_concoct_bin_25.fasta	example_contig_40885
example_concoct_bin_37.fasta	example_contig_61270
example_concoct_bin_49.fasta	example_contig_71305
example_concoct_bin_49.fasta	example_contig_10428
example_concoct_bin_46.fasta	example_contig_50932
example_concoct_bin_22.fasta	example_contig_30687
example_concoct_bin_13.fasta	example_contig_10434
example_concoct_bin_20.fasta	example_contig_330
example_concoct_bin_22.fasta	example_contig_61281
example_concoct_bin_16.fasta	example_contig_61284
example_concoct_bin_26.fasta	example_contig_40912
example_concoct_bin_50.fasta	example_contig_10455
example_concoct_bin_42.fasta	example_contig_71318
example_concoct_bin_46.fasta	example_contig_71321
example_concoct_bin_19.fasta	example_contig_10466
example_concoct_bin_42.fasta	example_contig_40929
example_concoct_bin_2.fasta	example_contig_30723
example_concoct_bin_22.fasta	example_contig_20621
example_concoct_bin_26.fasta	example_contig_30731
example_concoct_bin_32.fasta	example_contig_10467
example_concoct_bin_50.fasta	example_contig_40946
example_concoct_bin_37.fasta	example_contig_20631
example_concoct_bin_48.fasta	example_contig_30743
example_concoct_bin_39.fasta	example_contig_50936
example_concoct_bin_50.fasta	example_contig_71344
example_concoct_bin_20.fasta	example_contig_71348
example_concoct_bin_49.fasta	example_contig_20634
example_concoct_bin_42.fasta	example_contig_10484
example_concoct_bin_19.fasta	example_contig_40952
example_concoct_bin_0.fasta	example_contig_50939
example_concoct_bin_50.fasta	example_contig_10497
example_concoct_bin_0.fasta	example_contig_71359
example_concoct_bin_20.fasta	example_contig_348
example_concoct_bin_39.fasta	example_contig_30750
example_concoct_bin_4.fasta	example_contig_40969
example_concoct_bin_50.fasta	example_contig_50957
example_concoct_bin_42.fasta	example_contig_71365
example_concoct_bin_49.fasta	example_contig_40972
example_concoct_bin_20.fasta	example_contig_359
example_concoct_bin_49.fasta	example_contig_30768
example_concoct_bin_1.fasta	example_contig_20666
example_concoct_bin_20.fasta	example_contig_71380
example_concoct_bin_26.fasta	example_contig_50979
example_concoct_bin_20.fasta	example_contig_368
example_concoct_bin_25.fasta	example_contig_40973
example_concoct_bin_37.fasta	example_contig_20675
example_concoct_bin_25.fasta	example_contig_30780
example_concoct_bin_32.fasta	example_contig_20677
example_concoct_bin_32.fasta	example_contig_71396
example_concoct_bin_21.fasta	example_contig_50994
example_concoct_bin_51.fasta	example_contig_30792
example_concoct_bin_42.fasta	example_contig_387
example_concoct_bin_26.fasta	example_contig_71402
example_concoct_bin_13.fasta	example_contig_71406
example_concoct_bin_46.fasta	example_contig_20685
example_concoct_bin_4.fasta	example_contig_61295
example_concoct_bin_21.fasta	example_contig_51012
example_concoct_bin_21.fasta	example_contig_30807
example_concoct_bin_46.fasta	example_contig_30809
example_concoct_bin_0.fasta	example_contig_20692
example_concoct_bin_20.fasta	example_contig_401
example_concoct_bin_19.fasta	example_contig_61303
example_concoct_bin_50.fasta	example_contig_51018
example_concoct_bin_25.fasta	example_contig_71413
example_concoct_bin_37.fasta	example_contig_51023
example_concoct_bin_37.fasta	example_contig_20702
example_concoct_bin_39.fasta	example_contig_40977
example_concoct_bin_13.fasta	example_contig_414
example_concoct_bin_4.fasta	example_contig_71414
example_concoct_bin_32.fasta	example_contig_10502
example_concoct_bin_13.fasta	example_contig_51035
example_concoct_bin_21.fasta	example_contig_20709
example_concoct_bin_16.fasta	example_contig_30835
example_concoct_bin_49.fasta	example_contig_422
example_concoct_bin_0.fasta	example_contig_51038
example_concoct_bin_32.fasta	example_contig_20712
example_concoct_bin_48.fasta	example_contig_424
example_concoct_bin_26.fasta	example_contig_30841
example_concoct_bin_49.fasta	example_contig_71432
example_concoct_bin_49.fasta	example_contig_40994
example_concoct_bin_39.fasta	example_contig_61326
example_concoct_bin_49.fasta	example_contig_436
example_concoct_bin_25.fasta	example_contig_10543
example_concoct_bin_50.fasta	example_contig_30852
example_concoct_bin_4.fasta	example_contig_41003
example_concoct_bin_51.fasta	example_contig_10545
example_concoct_bin_13.fasta	example_contig_41010
example_concoct_bin_49.fasta	example_contig_10549
example_concoct_bin_22.fasta	example_contig_61333
example_concoct_bin_49.fasta	example_contig_457
example_concoct_bin_1.fasta	example_contig_20738
example_concoct_bin_46.fasta	example_contig_71463
example_concoct_bin_49.fasta	example_contig_461
example_concoct_bin_20.fasta	example_contig_30872
example_concoct_bin_39.fasta	example_contig_61339
example_concoct_bin_39.fasta	example_contig_10555
example_concoct_bin_50.fasta	example_contig_51083
example_concoct_bin_13.fasta	example_contig_41036
example_concoct_bin_21.fasta	example_contig_30881
example_concoct_bin_49.fasta	example_contig_51093
example_concoct_bin_32.fasta	example_contig_20752
example_concoct_bin_19.fasta	example_contig_10568
example_concoct_bin_19.fasta	example_contig_20760
example_concoct_bin_27.fasta	example_contig_30889
example_concoct_bin_46.fasta	example_contig_71483
example_concoct_bin_13.fasta	example_contig_41044
example_concoct_bin_25.fasta	example_contig_471
example_concoct_bin_46.fasta	example_contig_51097
example_concoct_bin_20.fasta	example_contig_71484
example_concoct_bin_49.fasta	example_contig_20767
example_concoct_bin_46.fasta	example_contig_30891
example_concoct_bin_39.fasta	example_contig_61346
example_concoct_bin_23.fasta	example_contig_20770
example_concoct_bin_20.fasta	example_contig_51101
example_concoct_bin_49.fasta	example_contig_61355
example_concoct_bin_48.fasta	example_contig_20773
example_concoct_bin_13.fasta	example_contig_41045
example_concoct_bin_1.fasta	example_contig_61364
example_concoct_bin_4.fasta	example_contig_30913
example_concoct_bin_1.fasta	example_contig_20785
example_concoct_bin_45.fasta	example_contig_30914
example_concoct_bin_14.fasta	example_contig_71499
example_concoct_bin_46.fasta	example_contig_51104
example_concoct_bin_26.fasta	example_contig_30922
example_concoct_bin_13.fasta	example_contig_20803
example_concoct_bin_39.fasta	example_contig_41046
example_concoct_bin_21.fasta	example_contig_71511
example_concoct_bin_46.fasta	example_contig_30924
example_concoct_bin_20.fasta	example_contig_10630
example_concoct_bin_21.fasta	example_contig_71520
example_concoct_bin_39.fasta	example_contig_20814
example_concoct_bin_20.fasta	example_contig_10635
example_concoct_bin_39.fasta	example_contig_51109
example_concoct_bin_48.fasta	example_contig_71526
example_concoct_bin_13.fasta	example_contig_51112
example_concoct_bin_19.fasta	example_contig_20823
example_concoct_bin_4.fasta	example_contig_30925
example_concoct_bin_20.fasta	example_contig_493
example_concoct_bin_4.fasta	example_contig_41058
example_concoct_bin_1.fasta	example_contig_10636
example_concoct_bin_46.fasta	example_contig_51125
example_concoct_bin_32.fasta	example_contig_61367
example_concoct_bin_20.fasta	example_contig_20834
example_concoct_bin_25.fasta	example_contig_51139
example_concoct_bin_21.fasta	example_contig_61384
example_concoct_bin_46.fasta	example_contig_30947
example_concoct_bin_26.fasta	example_contig_30948
example_concoct_bin_45.fasta	example_contig_61386
example_concoct_bin_49.fasta	example_contig_516
example_concoct_bin_50.fasta	example_contig_30951
example_concoct_bin_19.fasta	example_contig_20859
example_concoct_bin_50.fasta	example_contig_41087
example_concoct_bin_49.fasta	example_contig_30955
example_concoct_bin_20.fasta	example_contig_526
example_concoct_bin_19.fasta	example_contig_41090
example_concoct_bin_20.fasta	example_contig_10640
example_concoct_bin_32.fasta	example_contig_71541
example_concoct_bin_42.fasta	example_contig_51142
example_concoct_bin_39.fasta	example_contig_536
example_concoct_bin_20.fasta	example_contig_71544
example_concoct_bin_19.fasta	example_contig_20880
example_concoct_bin_13.fasta	example_contig_10650
example_concoct_bin_46.fasta	example_contig_61403
example_concoct_bin_26.fasta	example_contig_20887
example_concoct_bin_0.fasta	example_contig_51150
example_concoct_bin_20.fasta	example_contig_30974
example_concoct_bin_49.fasta	example_contig_547
example_concoct_bin_48.fasta	example_contig_61418
example_concoct_bin_42.fasta	example_contig_10656
example_concoct_bin_39.fasta	example_contig_41098
example_concoct_bin_13.fasta	example_contig_20899
example_concoct_bin_2.fasta	example_contig_61424
example_concoct_bin_19.fasta	example_contig_51174
example_concoct_bin_48.fasta	example_contig_563
example_concoct_bin_25.fasta	example_contig_41103
example_concoct_bin_39.fasta	example_contig_20910
example_concoct_bin_46.fasta	example_contig_10670
example_concoct_bin_13.fasta	example_contig_51182
example_concoct_bin_50.fasta	example_contig_20922
example_concoct_bin_20.fasta	example_contig_30997
example_concoct_bin_20.fasta	example_contig_10681
example_concoct_bin_20.fasta	example_contig_582
example_concoct_bin_50.fasta	example_contig_10686
example_concoct_bin_20.fasta	example_contig_41108
example_concoct_bin_50.fasta	example_contig_31017
example_concoct_bin_42.fasta	example_contig_71561
example_concoct_bin_13.fasta	example_contig_20955
example_concoct_bin_50.fasta	example_contig_71571
example_concoct_bin_26.fasta	example_contig_20959
example_concoct_bin_13.fasta	example_contig_41136
example_concoct_bin_20.fasta	example_contig_10712
example_concoct_bin_39.fasta	example_contig_61433
example_concoct_bin_1.fasta	example_contig_20971
example_concoct_bin_20.fasta	example_contig_31056
example_concoct_bin_20.fasta	example_contig_51186
example_concoct_bin_49.fasta	example_contig_71590
example_concoct_bin_1.fasta	example_contig_61438
example_concoct_bin_51.fasta	example_contig_41148
example_concoct_bin_5.fasta	example_contig_20996
example_concoct_bin_26.fasta	example_contig_31073
example_concoct_bin_39.fasta	example_contig_585
example_concoct_bin_42.fasta	example_contig_41152
example_concoct_bin_16.fasta	example_contig_61443
example_concoct_bin_42.fasta	example_contig_61449
example_concoct_bin_13.fasta	example_contig_71623
example_concoct_bin_39.fasta	example_contig_20998
example_concoct_bin_42.fasta	example_contig_71624
example_concoct_bin_4.fasta	example_contig_31079
example_concoct_bin_49.fasta	example_contig_21016
example_concoct_bin_16.fasta	example_contig_31091
example_concoct_bin_25.fasta	example_contig_592
example_concoct_bin_20.fasta	example_contig_21031
example_concoct_bin_32.fasta	example_contig_51231
example_concoct_bin_49.fasta	example_contig_597
example_concoct_bin_39.fasta	example_contig_61462
example_concoct_bin_20.fasta	example_contig_10722
example_concoct_bin_20.fasta	example_contig_31106
example_concoct_bin_19.fasta	example_contig_71703
example_concoct_bin_48.fasta	example_contig_51244
example_concoct_bin_37.fasta	example_contig_10726
example_concoct_bin_19.fasta	example_contig_31110
example_concoct_bin_19.fasta	example_contig_61472
example_concoct_bin_0.fasta	example_contig_616
example_concoct_bin_42.fasta	example_contig_10735
example_concoct_bin_39.fasta	example_contig_71717
example_concoct_bin_28.fasta	example_contig_41172
example_concoct_bin_49.fasta	example_contig_10739
example_concoct_bin_46.fasta	example_contig_51253
example_concoct_bin_21.fasta	example_contig_41175
example_concoct_bin_46.fasta	example_contig_623
example_concoct_bin_1.fasta	example_contig_21079
example_concoct_bin_20.fasta	example_contig_31115
example_concoct_bin_13.fasta	example_contig_51258
example_concoct_bin_49.fasta	example_contig_10749
example_concoct_bin_21.fasta	example_contig_21091
example_concoct_bin_48.fasta	example_contig_51265
example_concoct_bin_0.fasta	example_contig_629
example_concoct_bin_1.fasta	example_contig_21095
example_concoct_bin_50.fasta	example_contig_31135
example_concoct_bin_50.fasta	example_contig_10763
example_concoct_bin_37.fasta	example_contig_633
example_concoct_bin_0.fasta	example_contig_21099
example_concoct_bin_1.fasta	example_contig_61495
example_concoct_bin_49.fasta	example_contig_41208
example_concoct_bin_34.fasta	example_contig_639
example_concoct_bin_13.fasta	example_contig_51272
example_concoct_bin_48.fasta	example_contig_21107
example_concoct_bin_39.fasta	example_contig_61501
example_concoct_bin_46.fasta	example_contig_61506
example_concoct_bin_50.fasta	example_contig_51287
example_concoct_bin_1.fasta	example_contig_41224
example_concoct_bin_20.fasta	example_contig_647
example_concoct_bin_19.fasta	example_contig_51298
example_concoct_bin_41.fasta	example_contig_21139
example_concoct_bin_26.fasta	example_contig_31181
example_concoct_bin_13.fasta	example_contig_650
example_concoct_bin_21.fasta	example_contig_51304
example_concoct_bin_13.fasta	example_contig_10820
example_concoct_bin_46.fasta	example_contig_41229
example_concoct_bin_13.fasta	example_contig_653
example_concoct_bin_49.fasta	example_contig_41230
example_concoct_bin_20.fasta	example_contig_21140
example_concoct_bin_13.fasta	example_contig_61530
example_concoct_bin_13.fasta	example_contig_655
example_concoct_bin_13.fasta	example_contig_21143
example_concoct_bin_50.fasta	example_contig_10834
example_concoct_bin_4.fasta	example_contig_71724
example_concoct_bin_13.fasta	example_contig_51328
example_concoct_bin_19.fasta	example_contig_668
example_concoct_bin_49.fasta	example_contig_41233
example_concoct_bin_19.fasta	example_contig_71733
example_concoct_bin_19.fasta	example_contig_51333
example_concoct_bin_28.fasta	example_contig_31182
example_concoct_bin_26.fasta	example_contig_676
example_concoct_bin_48.fasta	example_contig_41251
example_concoct_bin_48.fasta	example_contig_61565
example_concoct_bin_13.fasta	example_contig_71746
example_concoct_bin_48.fasta	example_contig_683
example_concoct_bin_49.fasta	example_contig_61573
example_concoct_bin_20.fasta	example_contig_10861
example_concoct_bin_32.fasta	example_contig_51341
example_concoct_bin_13.fasta	example_contig_690
example_concoct_bin_13.fasta	example_contig_51348
example_concoct_bin_48.fasta	example_contig_10865
example_concoct_bin_20.fasta	example_contig_31219
example_concoct_bin_21.fasta	example_contig_51352
example_concoct_bin_19.fasta	example_contig_10874
example_concoct_bin_13.fasta	example_contig_31223
example_concoct_bin_21.fasta	example_contig_51359
example_concoct_bin_39.fasta	example_contig_61575
example_concoct_bin_32.fasta	example_contig_71774
example_concoct_bin_46.fasta	example_contig_713
example_concoct_bin_45.fasta	example_contig_31234
example_concoct_bin_48.fasta	example_contig_716
example_concoct_bin_13.fasta	example_contig_61581
example_concoct_bin_13.fasta	example_contig_51373
example_concoct_bin_13.fasta	example_contig_71787
example_concoct_bin_50.fasta	example_contig_31245
example_concoct_bin_46.fasta	example_contig_71788
example_concoct_bin_50.fasta	example_contig_41326
example_concoct_bin_49.fasta	example_contig_734
example_concoct_bin_4.fasta	example_contig_10877
example_concoct_bin_20.fasta	example_contig_51386
example_concoct_bin_4.fasta	example_contig_739
example_concoct_bin_39.fasta	example_contig_21154
example_concoct_bin_20.fasta	example_contig_31262
example_concoct_bin_50.fasta	example_contig_21156
example_concoct_bin_39.fasta	example_contig_61597
example_concoct_bin_20.fasta	example_contig_10881
example_concoct_bin_28.fasta	example_contig_71793
example_concoct_bin_46.fasta	example_contig_757
example_concoct_bin_42.fasta	example_contig_61606
example_concoct_bin_20.fasta	example_contig_21158
example_concoct_bin_19.fasta	example_contig_71794
example_concoct_bin_13.fasta	example_contig_31274
example_concoct_bin_19.fasta	example_contig_21164
example_concoct_bin_4.fasta	example_contig_10902
example_concoct_bin_46.fasta	example_contig_763
example_concoct_bin_20.fasta	example_contig_61611
example_concoct_bin_25.fasta	example_contig_41327
example_concoct_bin_4.fasta	example_contig_31291
example_concoct_bin_13.fasta	example_contig_61617
example_concoct_bin_28.fasta	example_contig_10909
example_concoct_bin_4.fasta	example_contig_71796
example_concoct_bin_25.fasta	example_contig_779
example_concoct_bin_2.fasta	example_contig_61622
example_concoct_bin_37.fasta	example_contig_10916
example_concoct_bin_19.fasta	example_contig_31315
example_concoct_bin_19.fasta	example_contig_61627
example_concoct_bin_4.fasta	example_contig_21182
example_concoct_bin_13.fasta	example_contig_71810
example_concoct_bin_13.fasta	example_contig_71811
example_concoct_bin_50.fasta	example_contig_61640
example_concoct_bin_1.fasta	example_contig_41334
example_concoct_bin_39.fasta	example_contig_31330
example_concoct_bin_42.fasta	example_contig_10930
example_concoct_bin_48.fasta	example_contig_41341
example_concoct_bin_13.fasta	example_contig_31351
example_concoct_bin_25.fasta	example_contig_71842
example_concoct_bin_13.fasta	example_contig_10935
example_concoct_bin_39.fasta	example_contig_51402
example_concoct_bin_20.fasta	example_contig_71846
example_concoct_bin_32.fasta	example_contig_71847
example_concoct_bin_25.fasta	example_contig_31359
example_concoct_bin_4.fasta	example_contig_61661
example_concoct_bin_20.fasta	example_contig_10940
example_concoct_bin_13.fasta	example_contig_31362
example_concoct_bin_49.fasta	example_contig_10944
example_concoct_bin_49.fasta	example_contig_21211
example_concoct_bin_46.fasta	example_contig_61671
example_concoct_bin_42.fasta	example_contig_31369
example_concoct_bin_39.fasta	example_contig_51417
example_concoct_bin_39.fasta	example_contig_71855
example_concoct_bin_49.fasta	example_contig_10955
example_concoct_bin_48.fasta	example_contig_31371
example_concoct_bin_39.fasta	example_contig_797
example_concoct_bin_19.fasta	example_contig_71861
example_concoct_bin_13.fasta	example_contig_10963
example_concoct_bin_25.fasta	example_contig_51432
example_concoct_bin_49.fasta	example_contig_61677
example_concoct_bin_1.fasta	example_contig_801
example_concoct_bin_13.fasta	example_contig_61680
example_concoct_bin_0.fasta	example_contig_51433
example_concoct_bin_20.fasta	example_contig_41347
example_concoct_bin_49.fasta	example_contig_10972
example_concoct_bin_49.fasta	example_contig_815
example_concoct_bin_51.fasta	example_contig_61681
example_concoct_bin_20.fasta	example_contig_21231
example_concoct_bin_46.fasta	example_contig_41354
example_concoct_bin_26.fasta	example_contig_21239
example_concoct_bin_32.fasta	example_contig_51447
example_concoct_bin_13.fasta	example_contig_41356
example_concoct_bin_4.fasta	example_contig_61685
example_concoct_bin_49.fasta	example_contig_21240
example_concoct_bin_39.fasta	example_contig_819
example_concoct_bin_39.fasta	example_contig_10990
example_concoct_bin_4.fasta	example_contig_51448
example_concoct_bin_45.fasta	example_contig_10995
example_concoct_bin_0.fasta	example_contig_21245
example_concoct_bin_13.fasta	example_contig_823
example_concoct_bin_0.fasta	example_contig_21249
example_concoct_bin_42.fasta	example_contig_41375
example_concoct_bin_13.fasta	example_contig_21256
example_concoct_bin_26.fasta	example_contig_51470
example_concoct_bin_13.fasta	example_contig_31374
example_concoct_bin_32.fasta	example_contig_61718
example_concoct_bin_46.fasta	example_contig_71887
example_concoct_bin_49.fasta	example_contig_41379
example_concoct_bin_45.fasta	example_contig_41380
example_concoct_bin_25.fasta	example_contig_846
example_concoct_bin_42.fasta	example_contig_31388
example_concoct_bin_49.fasta	example_contig_51480
example_concoct_bin_37.fasta	example_contig_71890
example_concoct_bin_32.fasta	example_contig_61721
example_concoct_bin_46.fasta	example_contig_11041
example_concoct_bin_13.fasta	example_contig_61726
example_concoct_bin_13.fasta	example_contig_850
example_concoct_bin_19.fasta	example_contig_51485
