example_vamb_bin_131	example_contig_2720	vamb
example_vamb_bin_131	example_contig_57245	vamb
example_vamb_bin_131	example_contig_17729	vamb
example_vamb_bin_131	example_contig_65379	vamb
example_vamb_bin_131	example_contig_4998	vamb
example_vamb_bin_131	example_contig_62244	vamb
example_vamb_bin_131	example_contig_41327	vamb
example_vamb_bin_131	example_contig_12906	vamb
example_vamb_bin_131	example_contig_31943	vamb
example_vamb_bin_131	example_contig_53646	vamb
example_vamb_bin_131	example_contig_76524	vamb
example_vamb_bin_131	example_contig_36689	vamb
example_vamb_bin_131	example_contig_46400	vamb
example_vamb_bin_131	example_contig_58402	vamb
example_vamb_bin_131	example_contig_19815	vamb
example_vamb_bin_131	example_contig_42643	vamb
example_vamb_bin_131	example_contig_68746	vamb
example_vamb_bin_131	example_contig_68093	vamb
example_vamb_bin_131	example_contig_55136	vamb
example_vamb_bin_131	example_contig_49153	vamb
example_vamb_bin_131	example_contig_5840	vamb
example_vamb_bin_131	example_contig_48490	vamb
example_vamb_bin_131	example_contig_71200	vamb
example_vamb_bin_131	example_contig_15841	vamb
example_vamb_bin_131	example_contig_8596	vamb
example_vamb_bin_131	example_contig_59289	vamb
example_vamb_bin_131	example_contig_14957	vamb
example_vamb_bin_131	example_contig_48781	vamb
example_vamb_bin_131	example_contig_25818	vamb
example_vamb_bin_131	example_contig_33947	vamb
example_vamb_bin_131	example_contig_63540	vamb
example_vamb_bin_131	example_contig_592	vamb
example_vamb_bin_131	example_contig_58278	vamb
example_vamb_bin_131	example_contig_15572	vamb
example_vamb_bin_131	example_contig_37636	vamb
example_vamb_bin_131	example_contig_71842	vamb
example_vamb_bin_131	example_contig_46920	vamb
example_vamb_bin_131	example_contig_3379	vamb
example_vamb_bin_131	example_contig_61878	vamb
example_vamb_bin_131	example_contig_75828	vamb
example_vamb_bin_131	example_contig_15137	vamb
example_vamb_bin_131	example_contig_62042	vamb
example_vamb_bin_131	example_contig_46935	vamb
example_vamb_bin_131	example_contig_6271	vamb
example_vamb_bin_131	example_contig_61884	vamb
example_vamb_bin_131	example_contig_68671	vamb
example_vamb_bin_131	example_contig_22534	vamb
example_vamb_bin_131	example_contig_7226	vamb
example_vamb_bin_131	example_contig_18333	vamb
example_vamb_bin_131	example_contig_4706	vamb
example_vamb_bin_131	example_contig_36338	vamb
example_vamb_bin_131	example_contig_64516	vamb
example_vamb_bin_131	example_contig_37554	vamb
example_vamb_bin_131	example_contig_25534	vamb
example_vamb_bin_131	example_contig_68808	vamb
example_vamb_bin_131	example_contig_22298	vamb
example_vamb_bin_131	example_contig_9206	vamb
example_vamb_bin_131	example_contig_30356	vamb
example_vamb_bin_131	example_contig_52771	vamb
example_vamb_bin_131	example_contig_8474	vamb
example_vamb_bin_131	example_contig_8781	vamb
example_vamb_bin_131	example_contig_14028	vamb
example_vamb_bin_131	example_contig_69931	vamb
example_vamb_bin_131	example_contig_77848	vamb
example_vamb_bin_131	example_contig_35634	vamb
example_vamb_bin_131	example_contig_40402	vamb
example_vamb_bin_131	example_contig_21292	vamb
example_vamb_bin_131	example_contig_40973	vamb
example_vamb_bin_131	example_contig_21593	vamb
example_vamb_bin_131	example_contig_69901	vamb
example_vamb_bin_131	example_contig_42937	vamb
example_vamb_bin_131	example_contig_12038	vamb
example_vamb_bin_131	example_contig_9224	vamb
example_vamb_bin_131	example_contig_52724	vamb
example_vamb_bin_131	example_contig_29836	vamb
example_vamb_bin_131	example_contig_78432	vamb
example_vamb_bin_131	example_contig_8000	vamb
example_vamb_bin_131	example_contig_75834	vamb
example_vamb_bin_131	example_contig_57515	vamb
example_vamb_bin_131	example_contig_53029	vamb
example_vamb_bin_131	example_contig_51499	vamb
example_vamb_bin_131	example_contig_81016	vamb
example_vamb_bin_131	example_contig_30185	vamb
example_vamb_bin_131	example_contig_13275	vamb
example_vamb_bin_131	example_contig_47932	vamb
example_vamb_bin_131	example_contig_79710	vamb
example_vamb_bin_131	example_contig_71413	vamb
example_vamb_bin_131	example_contig_20472	vamb
example_vamb_bin_131	example_contig_2675	vamb
example_vamb_bin_131	example_contig_45128	vamb
example_vamb_bin_131	example_contig_22986	vamb
example_vamb_bin_131	example_contig_30336	vamb
example_vamb_bin_131	example_contig_76765	vamb
example_vamb_bin_131	example_contig_70681	vamb
example_vamb_bin_131	example_contig_70531	vamb
example_vamb_bin_131	example_contig_471	vamb
example_vamb_bin_131	example_contig_37840	vamb
example_vamb_bin_131	example_contig_18685	vamb
example_vamb_bin_131	example_contig_9151	vamb
example_vamb_bin_131	example_contig_48682	vamb
example_vamb_bin_131	example_contig_74920	vamb
example_vamb_bin_131	example_contig_31916	vamb
example_vamb_bin_131	example_contig_2518	vamb
example_vamb_bin_131	example_contig_51139	vamb
example_vamb_bin_131	example_contig_44609	vamb
example_vamb_bin_131	example_contig_67823	vamb
example_vamb_bin_131	example_contig_5929	vamb
example_vamb_bin_131	example_contig_25139	vamb
example_vamb_bin_131	example_contig_11699	vamb
example_vamb_bin_131	example_contig_60583	vamb
example_vamb_bin_131	example_contig_39871	vamb
example_vamb_bin_131	example_contig_71930	vamb
example_vamb_bin_131	example_contig_15000	vamb
example_vamb_bin_131	example_contig_77162	vamb
example_vamb_bin_131	example_contig_40757	vamb
example_vamb_bin_131	example_contig_60168	vamb
example_vamb_bin_131	example_contig_22904	vamb
example_vamb_bin_131	example_contig_77478	vamb
example_vamb_bin_131	example_contig_16605	vamb
example_vamb_bin_139	example_contig_11661	vamb
example_vamb_bin_139	example_contig_71571	vamb
example_vamb_bin_139	example_contig_70599	vamb
example_vamb_bin_139	example_contig_22462	vamb
example_vamb_bin_139	example_contig_47783	vamb
example_vamb_bin_139	example_contig_52066	vamb
example_vamb_bin_139	example_contig_74414	vamb
example_vamb_bin_139	example_contig_15020	vamb
example_vamb_bin_139	example_contig_12257	vamb
example_vamb_bin_139	example_contig_35318	vamb
example_vamb_bin_139	example_contig_21794	vamb
example_vamb_bin_139	example_contig_30951	vamb
example_vamb_bin_139	example_contig_35945	vamb
example_vamb_bin_139	example_contig_32708	vamb
example_vamb_bin_139	example_contig_52162	vamb
example_vamb_bin_139	example_contig_15513	vamb
example_vamb_bin_139	example_contig_23278	vamb
example_vamb_bin_139	example_contig_10497	vamb
example_vamb_bin_139	example_contig_5113	vamb
example_vamb_bin_139	example_contig_29287	vamb
example_vamb_bin_139	example_contig_67415	vamb
example_vamb_bin_139	example_contig_1792	vamb
example_vamb_bin_139	example_contig_1275	vamb
example_vamb_bin_139	example_contig_39906	vamb
example_vamb_bin_139	example_contig_57280	vamb
example_vamb_bin_139	example_contig_1559	vamb
example_vamb_bin_139	example_contig_71919	vamb
example_vamb_bin_139	example_contig_77345	vamb
example_vamb_bin_139	example_contig_63141	vamb
example_vamb_bin_139	example_contig_100	vamb
example_vamb_bin_139	example_contig_77781	vamb
example_vamb_bin_139	example_contig_60443	vamb
example_vamb_bin_139	example_contig_4198	vamb
example_vamb_bin_139	example_contig_56292	vamb
example_vamb_bin_139	example_contig_74080	vamb
example_vamb_bin_139	example_contig_71344	vamb
example_vamb_bin_139	example_contig_32372	vamb
example_vamb_bin_139	example_contig_28737	vamb
example_vamb_bin_139	example_contig_27052	vamb
example_vamb_bin_139	example_contig_44632	vamb
example_vamb_bin_139	example_contig_14213	vamb
example_vamb_bin_139	example_contig_32273	vamb
example_vamb_bin_139	example_contig_69891	vamb
example_vamb_bin_139	example_contig_44582	vamb
example_vamb_bin_139	example_contig_23854	vamb
example_vamb_bin_139	example_contig_19039	vamb
example_vamb_bin_139	example_contig_61640	vamb
example_vamb_bin_139	example_contig_60000	vamb
example_vamb_bin_139	example_contig_38945	vamb
example_vamb_bin_139	example_contig_68961	vamb
example_vamb_bin_139	example_contig_4725	vamb
example_vamb_bin_139	example_contig_17105	vamb
example_vamb_bin_139	example_contig_26612	vamb
example_vamb_bin_139	example_contig_46755	vamb
example_vamb_bin_139	example_contig_40742	vamb
example_vamb_bin_139	example_contig_11673	vamb
example_vamb_bin_139	example_contig_43933	vamb
example_vamb_bin_139	example_contig_57435	vamb
example_vamb_bin_139	example_contig_17541	vamb
example_vamb_bin_139	example_contig_15130	vamb
example_vamb_bin_139	example_contig_73073	vamb
example_vamb_bin_139	example_contig_31631	vamb
example_vamb_bin_139	example_contig_61809	vamb
example_vamb_bin_139	example_contig_12139	vamb
example_vamb_bin_139	example_contig_1763	vamb
example_vamb_bin_139	example_contig_1785	vamb
example_vamb_bin_139	example_contig_1442	vamb
example_vamb_bin_139	example_contig_76080	vamb
example_vamb_bin_139	example_contig_21156	vamb
example_vamb_bin_139	example_contig_76324	vamb
example_vamb_bin_139	example_contig_46716	vamb
example_vamb_bin_139	example_contig_4742	vamb
example_vamb_bin_139	example_contig_9196	vamb
example_vamb_bin_139	example_contig_43231	vamb
example_vamb_bin_139	example_contig_69834	vamb
example_vamb_bin_139	example_contig_75055	vamb
example_vamb_bin_139	example_contig_10834	vamb
example_vamb_bin_139	example_contig_45472	vamb
example_vamb_bin_139	example_contig_52158	vamb
example_vamb_bin_139	example_contig_64004	vamb
example_vamb_bin_139	example_contig_56139	vamb
example_vamb_bin_139	example_contig_75664	vamb
example_vamb_bin_139	example_contig_13011	vamb
example_vamb_bin_139	example_contig_70569	vamb
example_vamb_bin_139	example_contig_46161	vamb
example_vamb_bin_139	example_contig_74972	vamb
example_vamb_bin_139	example_contig_43402	vamb
example_vamb_bin_139	example_contig_56490	vamb
example_vamb_bin_139	example_contig_18175	vamb
example_vamb_bin_139	example_contig_4491	vamb
example_vamb_bin_139	example_contig_73033	vamb
example_vamb_bin_139	example_contig_72123	vamb
example_vamb_bin_139	example_contig_53786	vamb
example_vamb_bin_139	example_contig_13379	vamb
example_vamb_bin_139	example_contig_59635	vamb
example_vamb_bin_139	example_contig_9465	vamb
example_vamb_bin_139	example_contig_31245	vamb
example_vamb_bin_139	example_contig_70230	vamb
example_vamb_bin_139	example_contig_78433	vamb
example_vamb_bin_139	example_contig_69360	vamb
example_vamb_bin_139	example_contig_13495	vamb
example_vamb_bin_139	example_contig_76336	vamb
example_vamb_bin_139	example_contig_55192	vamb
example_vamb_bin_139	example_contig_47564	vamb
example_vamb_bin_139	example_contig_75104	vamb
example_vamb_bin_139	example_contig_42775	vamb
example_vamb_bin_139	example_contig_58764	vamb
example_vamb_bin_139	example_contig_38040	vamb
example_vamb_bin_139	example_contig_55239	vamb
example_vamb_bin_139	example_contig_22960	vamb
example_vamb_bin_139	example_contig_9097	vamb
example_vamb_bin_139	example_contig_39116	vamb
example_vamb_bin_139	example_contig_23294	vamb
example_vamb_bin_139	example_contig_76252	vamb
example_vamb_bin_139	example_contig_10174	vamb
example_vamb_bin_139	example_contig_24140	vamb
example_vamb_bin_139	example_contig_220	vamb
example_vamb_bin_139	example_contig_22233	vamb
example_vamb_bin_139	example_contig_30271	vamb
example_vamb_bin_139	example_contig_16064	vamb
example_vamb_bin_139	example_contig_33285	vamb
example_vamb_bin_139	example_contig_58001	vamb
example_vamb_bin_139	example_contig_4682	vamb
example_vamb_bin_139	example_contig_57532	vamb
example_vamb_bin_139	example_contig_18131	vamb
example_vamb_bin_139	example_contig_64035	vamb
example_vamb_bin_139	example_contig_55467	vamb
example_vamb_bin_139	example_contig_71212	vamb
example_vamb_bin_139	example_contig_69911	vamb
example_vamb_bin_139	example_contig_68466	vamb
example_vamb_bin_139	example_contig_73489	vamb
example_vamb_bin_139	example_contig_63179	vamb
example_vamb_bin_139	example_contig_57522	vamb
example_vamb_bin_139	example_contig_50957	vamb
example_vamb_bin_139	example_contig_2505	vamb
example_vamb_bin_139	example_contig_56119	vamb
example_vamb_bin_139	example_contig_72354	vamb
example_vamb_bin_139	example_contig_75858	vamb
example_vamb_bin_139	example_contig_19205	vamb
example_vamb_bin_139	example_contig_8157	vamb
example_vamb_bin_139	example_contig_18145	vamb
example_vamb_bin_139	example_contig_42371	vamb
example_vamb_bin_139	example_contig_25163	vamb
example_vamb_bin_139	example_contig_3184	vamb
example_vamb_bin_139	example_contig_53101	vamb
example_vamb_bin_139	example_contig_76273	vamb
example_vamb_bin_139	example_contig_22569	vamb
example_vamb_bin_139	example_contig_40364	vamb
example_vamb_bin_139	example_contig_75216	vamb
example_vamb_bin_139	example_contig_39977	vamb
example_vamb_bin_139	example_contig_36484	vamb
example_vamb_bin_139	example_contig_78350	vamb
example_vamb_bin_139	example_contig_34826	vamb
example_vamb_bin_139	example_contig_34239	vamb
example_vamb_bin_139	example_contig_7982	vamb
example_vamb_bin_139	example_contig_50813	vamb
example_vamb_bin_139	example_contig_33065	vamb
example_vamb_bin_139	example_contig_51985	vamb
example_vamb_bin_139	example_contig_64218	vamb
example_vamb_bin_139	example_contig_50212	vamb
example_vamb_bin_139	example_contig_69438	vamb
example_vamb_bin_139	example_contig_13092	vamb
example_vamb_bin_139	example_contig_48614	vamb
example_vamb_bin_139	example_contig_30675	vamb
example_vamb_bin_139	example_contig_32141	vamb
example_vamb_bin_139	example_contig_2127	vamb
example_vamb_bin_139	example_contig_56136	vamb
example_vamb_bin_139	example_contig_46278	vamb
example_vamb_bin_139	example_contig_70135	vamb
example_vamb_bin_139	example_contig_30852	vamb
example_vamb_bin_139	example_contig_38738	vamb
example_vamb_bin_139	example_contig_38230	vamb
example_vamb_bin_139	example_contig_39078	vamb
example_vamb_bin_139	example_contig_3983	vamb
example_vamb_bin_139	example_contig_8064	vamb
example_vamb_bin_139	example_contig_2654	vamb
example_vamb_bin_139	example_contig_63153	vamb
example_vamb_bin_139	example_contig_56241	vamb
example_vamb_bin_139	example_contig_56654	vamb
example_vamb_bin_139	example_contig_54394	vamb
example_vamb_bin_139	example_contig_62818	vamb
example_vamb_bin_139	example_contig_65453	vamb
example_vamb_bin_139	example_contig_14186	vamb
example_vamb_bin_139	example_contig_2492	vamb
example_vamb_bin_139	example_contig_80393	vamb
example_vamb_bin_139	example_contig_47380	vamb
example_vamb_bin_139	example_contig_43722	vamb
example_vamb_bin_139	example_contig_55030	vamb
example_vamb_bin_139	example_contig_34289	vamb
example_vamb_bin_139	example_contig_18498	vamb
example_vamb_bin_139	example_contig_4722	vamb
example_vamb_bin_139	example_contig_25595	vamb
example_vamb_bin_139	example_contig_66442	vamb
example_vamb_bin_139	example_contig_18389	vamb
example_vamb_bin_139	example_contig_77633	vamb
example_vamb_bin_139	example_contig_34673	vamb
example_vamb_bin_139	example_contig_43367	vamb
example_vamb_bin_139	example_contig_4563	vamb
example_vamb_bin_139	example_contig_65568	vamb
example_vamb_bin_139	example_contig_9239	vamb
example_vamb_bin_139	example_contig_50158	vamb
example_vamb_bin_139	example_contig_23855	vamb
example_vamb_bin_139	example_contig_7793	vamb
example_vamb_bin_139	example_contig_33480	vamb
example_vamb_bin_139	example_contig_50389	vamb
example_vamb_bin_139	example_contig_25235	vamb
example_vamb_bin_139	example_contig_1383	vamb
example_vamb_bin_139	example_contig_53824	vamb
example_vamb_bin_139	example_contig_78313	vamb
example_vamb_bin_139	example_contig_44198	vamb
example_vamb_bin_139	example_contig_14986	vamb
example_vamb_bin_139	example_contig_50742	vamb
example_vamb_bin_139	example_contig_51287	vamb
example_vamb_bin_139	example_contig_12299	vamb
example_vamb_bin_139	example_contig_93	vamb
example_vamb_bin_139	example_contig_34374	vamb
example_vamb_bin_139	example_contig_20419	vamb
example_vamb_bin_139	example_contig_23859	vamb
example_vamb_bin_139	example_contig_47302	vamb
example_vamb_bin_139	example_contig_10686	vamb
example_vamb_bin_139	example_contig_26070	vamb
example_vamb_bin_139	example_contig_17283	vamb
example_vamb_bin_139	example_contig_11534	vamb
example_vamb_bin_139	example_contig_15032	vamb
example_vamb_bin_139	example_contig_2336	vamb
example_vamb_bin_139	example_contig_68315	vamb
example_vamb_bin_139	example_contig_31017	vamb
example_vamb_bin_139	example_contig_35805	vamb
example_vamb_bin_139	example_contig_23178	vamb
example_vamb_bin_139	example_contig_50744	vamb
example_vamb_bin_139	example_contig_63103	vamb
example_vamb_bin_139	example_contig_55073	vamb
example_vamb_bin_139	example_contig_40946	vamb
example_vamb_bin_139	example_contig_56445	vamb
example_vamb_bin_139	example_contig_41087	vamb
example_vamb_bin_139	example_contig_20922	vamb
example_vamb_bin_139	example_contig_69305	vamb
example_vamb_bin_139	example_contig_29646	vamb
example_vamb_bin_139	example_contig_44047	vamb
example_vamb_bin_139	example_contig_12045	vamb
example_vamb_bin_139	example_contig_29334	vamb
example_vamb_bin_139	example_contig_25957	vamb
example_vamb_bin_139	example_contig_38564	vamb
example_vamb_bin_139	example_contig_66243	vamb
example_vamb_bin_139	example_contig_42027	vamb
example_vamb_bin_139	example_contig_57221	vamb
example_vamb_bin_139	example_contig_11740	vamb
example_vamb_bin_139	example_contig_15135	vamb
example_vamb_bin_139	example_contig_25364	vamb
example_vamb_bin_139	example_contig_49469	vamb
example_vamb_bin_139	example_contig_51083	vamb
example_vamb_bin_139	example_contig_69812	vamb
example_vamb_bin_139	example_contig_60576	vamb
example_vamb_bin_139	example_contig_12365	vamb
example_vamb_bin_139	example_contig_34192	vamb
example_vamb_bin_139	example_contig_42554	vamb
example_vamb_bin_139	example_contig_7140	vamb
example_vamb_bin_139	example_contig_9309	vamb
example_vamb_bin_139	example_contig_6208	vamb
example_vamb_bin_139	example_contig_57111	vamb
example_vamb_bin_139	example_contig_35089	vamb
example_vamb_bin_139	example_contig_52677	vamb
example_vamb_bin_139	example_contig_16391	vamb
example_vamb_bin_139	example_contig_57809	vamb
example_vamb_bin_139	example_contig_45516	vamb
example_vamb_bin_139	example_contig_52416	vamb
example_vamb_bin_139	example_contig_1406	vamb
example_vamb_bin_139	example_contig_71098	vamb
example_vamb_bin_139	example_contig_61754	vamb
example_vamb_bin_139	example_contig_75253	vamb
example_vamb_bin_139	example_contig_16267	vamb
example_vamb_bin_139	example_contig_10763	vamb
example_vamb_bin_139	example_contig_8922	vamb
example_vamb_bin_139	example_contig_68727	vamb
example_vamb_bin_139	example_contig_8292	vamb
example_vamb_bin_139	example_contig_31135	vamb
example_vamb_bin_139	example_contig_12057	vamb
example_vamb_bin_139	example_contig_15927	vamb
example_vamb_bin_139	example_contig_70344	vamb
example_vamb_bin_139	example_contig_7068	vamb
example_vamb_bin_139	example_contig_6907	vamb
example_vamb_bin_139	example_contig_12322	vamb
example_vamb_bin_139	example_contig_32370	vamb
example_vamb_bin_139	example_contig_9945	vamb
example_vamb_bin_139	example_contig_51852	vamb
example_vamb_bin_139	example_contig_59974	vamb
example_vamb_bin_139	example_contig_1820	vamb
example_vamb_bin_139	example_contig_47866	vamb
example_vamb_bin_139	example_contig_26719	vamb
example_vamb_bin_139	example_contig_77114	vamb
example_vamb_bin_139	example_contig_26302	vamb
example_vamb_bin_139	example_contig_17169	vamb
example_vamb_bin_139	example_contig_50520	vamb
example_vamb_bin_139	example_contig_74571	vamb
example_vamb_bin_139	example_contig_14675	vamb
example_vamb_bin_139	example_contig_54587	vamb
example_vamb_bin_139	example_contig_61004	vamb
example_vamb_bin_139	example_contig_51782	vamb
example_vamb_bin_139	example_contig_44873	vamb
example_vamb_bin_139	example_contig_24651	vamb
example_vamb_bin_139	example_contig_13276	vamb
example_vamb_bin_139	example_contig_5898	vamb
example_vamb_bin_139	example_contig_37489	vamb
example_vamb_bin_139	example_contig_26085	vamb
example_vamb_bin_139	example_contig_71175	vamb
example_vamb_bin_139	example_contig_38247	vamb
example_vamb_bin_139	example_contig_10058	vamb
example_vamb_bin_139	example_contig_50614	vamb
example_vamb_bin_139	example_contig_30429	vamb
example_vamb_bin_139	example_contig_7527	vamb
example_vamb_bin_139	example_contig_63696	vamb
example_vamb_bin_139	example_contig_52112	vamb
example_vamb_bin_139	example_contig_53618	vamb
example_vamb_bin_139	example_contig_14236	vamb
example_vamb_bin_139	example_contig_71925	vamb
example_vamb_bin_139	example_contig_8072	vamb
example_vamb_bin_139	example_contig_36894	vamb
example_vamb_bin_139	example_contig_14324	vamb
example_vamb_bin_139	example_contig_73638	vamb
example_vamb_bin_139	example_contig_62981	vamb
example_vamb_bin_139	example_contig_78953	vamb
example_vamb_bin_139	example_contig_53313	vamb
example_vamb_bin_139	example_contig_51880	vamb
example_vamb_bin_139	example_contig_2059	vamb
example_vamb_bin_139	example_contig_64556	vamb
example_vamb_bin_139	example_contig_68489	vamb
example_vamb_bin_139	example_contig_78342	vamb
example_vamb_bin_139	example_contig_63571	vamb
example_vamb_bin_139	example_contig_28750	vamb
example_vamb_bin_139	example_contig_22245	vamb
example_vamb_bin_139	example_contig_80358	vamb
example_vamb_bin_139	example_contig_24219	vamb
example_vamb_bin_139	example_contig_55183	vamb
example_vamb_bin_139	example_contig_12484	vamb
example_vamb_bin_139	example_contig_14133	vamb
example_vamb_bin_139	example_contig_3428	vamb
example_vamb_bin_139	example_contig_34770	vamb
example_vamb_bin_139	example_contig_34569	vamb
example_vamb_bin_139	example_contig_79511	vamb
example_vamb_bin_139	example_contig_51018	vamb
example_vamb_bin_139	example_contig_12982	vamb
example_vamb_bin_139	example_contig_67640	vamb
example_vamb_bin_139	example_contig_55318	vamb
example_vamb_bin_139	example_contig_41326	vamb
example_vamb_bin_139	example_contig_42209	vamb
example_vamb_bin_139	example_contig_80904	vamb
example_vamb_bin_139	example_contig_30029	vamb
example_vamb_bin_139	example_contig_52445	vamb
example_vamb_bin_139	example_contig_78978	vamb
example_vamb_bin_144	example_contig_27588	vamb
example_vamb_bin_144	example_contig_8484	vamb
example_vamb_bin_144	example_contig_51470	vamb
example_vamb_bin_144	example_contig_65585	vamb
example_vamb_bin_144	example_contig_20887	vamb
example_vamb_bin_144	example_contig_23838	vamb
example_vamb_bin_144	example_contig_6229	vamb
example_vamb_bin_144	example_contig_28818	vamb
example_vamb_bin_150	example_contig_14045	vamb
example_vamb_bin_181	example_contig_19062	vamb
example_vamb_bin_254	example_contig_70242	vamb
example_vamb_bin_258	example_contig_73300	vamb
example_vamb_bin_278	example_contig_10089	vamb
example_vamb_bin_280	example_contig_21785	vamb
example_vamb_bin_280	example_contig_52915	vamb
example_vamb_bin_295	example_contig_56461	vamb
